trialname,Right_AnkleDorsiFlexion_min,Right_AnkleDorsiFlexion_max,Right_AnkleDorsiFlexion_rom,Right_AnkleDorsiFlexion_td,Right_AnkleDorsiFlexion_to,Right_AnkleInversion_min,Right_AnkleInversion_max,Right_AnkleInversion_rom,Right_AnkleInversion_td,Right_AnkleInversion_to,Right_AnkleInternalRotation_min,Right_AnkleInternalRotation_max,Right_AnkleInternalRotation_rom,Right_AnkleInternalRotation_td,Right_AnkleInternalRotation_to,Right_KneeFlexion_min,Right_KneeFlexion_max,Right_KneeFlexion_rom,Right_KneeFlexion_td,Right_KneeFlexion_to,Right_KneeAdduction_min,Right_KneeAdduction_max,Right_KneeAdduction_rom,Right_KneeAdduction_td,Right_KneeAdduction_to,Right_KneeInternalRotation_min,Right_KneeInternalRotation_max,Right_KneeInternalRotation_rom,Right_KneeInternalRotation_td,Right_KneeInternalRotation_to,Right_HipFlexion_min,Right_HipFlexion_max,Right_HipFlexion_rom,Right_HipFlexion_td,Right_HipFlexion_to,Right_HipAdduction_min,Right_HipAdduction_max,Right_HipAdduction_rom,Right_HipAdduction_td,Right_HipAdduction_to,Right_HipInternalRotation_min,Right_HipInternalRotation_max,Right_HipInternalRotation_rom,Right_HipInternalRotation_td,Right_HipInternalRotation_to
P11_Mid_0021,-20.4091149134635,9.58285857302443,29.9919734864879,1.87320547736608,-20.4091149134635,-0.824179292150383,5.86208958209609,6.68626887424648,1.82708041562058,4.79850729542191,-1.0053905924789,7.76853913511888,8.77392972759778,2.30152423312985,6.26701868928528,-2.38838100502861,47.0646717775019,49.4530527825305,-0.462679613791428,47.0646717775019,0.082315053955849,4.21462757572822,4.13231252177237,0.278834055938768,3.28584962378849,-12.1755538348863,12.3259367037436,24.50149053863,-10.1800006482426,1.30924878286653,-14.5338781543452,27.4418563758494,41.9757345301946,27.0112900051454,-3.579613663344,-10.2595598838766,10.1530299685402,20.4125898524169,-5.93514716374522,-10.2595598838766,-12.5755863531415,5.03711966304679,17.6127060161883,-11.2528141045743,-3.68214879849383
P11_Mid_0023,-20.8564730722743,9.45901777948309,30.3154908517574,2.25564202243867,-20.8564730722743,-0.639822655911818,6.77569228410881,7.41551494002063,1.77862191919779,5.66551184256846,-0.780120994504504,9.10162922835505,9.88175022285956,2.2383112349944,7.49445087158844,-2.76163317309935,46.4522382078592,49.2138713809586,0.153217459160155,46.4522382078592,0.0781353922508867,4.39524747505577,4.31711208280488,0.50007802279355,3.492206423248,-12.5564735035916,12.5205490168197,25.0770225204113,-9.80143205925412,2.31705519278454,-14.6720187156077,28.3242239787965,42.9962426944041,28.030917143125,-4.15194873880737,-10.6126677419156,11.0214460773589,21.6341138192746,-5.07995278631039,-10.6126677419156,-12.365420830067,5.52650859682135,17.8919294268884,-11.2923339258607,-3.38381521626578
P11_Mid_0024,-20.6427508622859,9.44192742540679,30.0846782876926,2.67370336134313,-20.6427508622859,-0.522400092021801,6.21889961662603,6.74129970864783,1.85129202675401,5.19065028901913,-0.63522647850008,8.29026652101827,8.92549299951835,2.33181710153091,6.82359088879875,-2.77235796226127,46.5834251476397,49.3557831099009,0.398379237419317,46.5834251476397,0.16052575044164,4.41616991878929,4.25564416834765,0.539236935737031,3.37876876679085,-12.2519863995607,12.6220206587745,24.8740070583351,-9.83291583794658,1.88133956853504,-14.5428000344927,27.9178583543764,42.4606583888692,27.6827781769819,-3.89908685482879,-10.3226737742073,10.8254796776761,21.1481534518834,-5.08978090323583,-10.3226737742073,-12.486228034878,5.54455593091269,18.0307839657907,-11.4891241245485,-3.19618045616241
P12_Base_0005,-15.6012452273129,15.8284399511039,31.4296851784168,6.23177530019513,-15.6012452273129,-9.15437080518979,1.43797316670071,10.5923439718905,-4.56374963394751,0.207660130267132,16.8748272137085,27.7439157178016,10.8690885040931,21.3220673704944,26.3542049658092,4.32603330043958,50.018236686423,45.6922033859834,4.32603330043958,50.018236686423,-0.828409060829208,5.13175584467341,5.96016490550262,-0.756962508451602,4.99921531871761,0.447493609649583,14.7129142381006,14.265420628451,3.28001622740102,8.33059435647864,-8.36877570721726,34.6644686027377,43.033244309955,33.995117054797,3.80719003042803,-8.06086981613888,11.8084713516112,19.86934116775,1.23169130245853,-8.06086981613888,4.33008386656919,11.7873926211913,7.45730875462213,4.80092993194284,7.31690492272219
P12_Mid_0018,-15.6975883223379,13.8133259452163,29.5109142675542,7.66566007241418,-15.6975883223379,-9.50464686249479,1.71689607676809,11.2215429392629,-5.47046713782442,0.862588992937668,16.548829433272,28.08497455165,11.536145118378,20.4191833483508,27.1086575888928,4.26931474900472,44.5500678984516,40.2807531494468,6.13387819004035,44.5500678984516,-0.643361654869487,5.04972377158828,5.69308542645777,-0.326993273197251,3.77872745142596,-0.559122526879958,15.223419358504,15.7825418853839,3.56694864214638,9.69767362830593,-11.1969398950741,40.8138687758414,52.0108086709155,38.7043365804898,-0.353997216268635,-9.01976253157764,12.2675094345787,21.2872719661564,0.157515554078188,-9.01976253157764,4.54312453454562,12.384800114701,7.84167558015542,5.17818529183047,6.77145950609545
P12_Mid_0021,-15.2520862996439,15.2413057697115,30.4933920693554,6.78049287274196,-15.2520862996439,-9.57784238330004,2.45247955278573,12.0303219360858,-5.43134182968318,1.63114349278297,16.4812781124514,28.9223610270266,12.4410829145752,20.4591020950428,27.9698794154027,3.80604275235352,44.4245862652984,40.6185435129449,5.47852929632612,44.4245862652984,-0.888182205151408,4.49870208745669,5.3868842926081,-0.542480877512466,3.65354465708405,-1.39958322133761,16.1436467952241,17.5432300165617,1.24231017512447,9.92937491019787,-12.5424625461886,41.8321030935533,54.3745656397419,39.1062760634314,-1.69785512318291,-9.87169448850534,13.3005076579513,23.1722021464566,0.297556636402893,-9.87169448850534,4.97094097562528,12.4812488740255,7.51030789840019,6.03851939422508,6.59611393911817
P12_Mid_0022,-15.2891828311905,14.2414564052101,29.5306392364005,7.09994961299648,-15.2891828311905,-9.59664410019289,2.21214431007094,11.8087884102638,-5.06273891742517,1.39798152705468,16.4640949539637,28.6533385884213,12.1892436344577,20.8229549957971,27.7119746267847,1.49534209533368,43.7760118495217,42.280669754188,6.19698586395904,43.7760118495217,-0.744000540793236,4.38203483681877,5.12603537761201,-0.317545668253223,3.58872466251577,-1.06148259039554,16.3782811818301,17.4397637722257,1.6883650036454,9.96084714346931,-12.9119036206808,41.6818901007017,54.5937937213825,39.0811062693039,-1.4942077937995,-9.9612791267232,12.9135317288551,22.8748108555783,-0.503245200115917,-9.9612791267232,4.91610515395858,12.313967983938,7.3978628299794,5.42900258294806,6.65949463234596
P12_Mid_0024,-16.2703102430143,13.7988516728967,30.069161915911,7.12447977644777,-16.2703102430143,-9.75112218420717,2.18920978858609,11.9403319727933,-5.30586182534873,1.60485402376719,16.3208719003059,28.6187776784968,12.297905778191,20.5822075432897,27.9470696900473,3.47134575900299,42.5356765763109,39.0643308173079,6.13940081057655,42.5356765763109,-0.618963328933376,4.5436039432713,5.16256727220468,-0.280299916758582,3.78669532680224,-0.897199676201967,15.6358862882296,16.5330859644316,2.29650541407121,9.56593149087611,-12.4272945622964,42.3574003192492,54.7846948815456,39.6492187642181,-1.92443259932261,-9.78599546944021,12.2909183733883,22.0769138428285,0.08400888194196,-9.78599546944021,4.54706553817753,12.5072392455257,7.96017370734821,5.35456983137702,6.91503792956716
P13_Base_0003,-20.4171697827632,12.8676806307571,33.2848504135203,1.52000524983628,-20.4171697827632,-2.58876465470565,2.4050727666818,4.99383742138745,0.732295551811124,0.539034491203174,0.618202432969454,6.59906057293524,5.98085813996579,4.70031358355824,4.14997520009169,0.676135850647341,47.8692574259812,47.1931215753339,0.860259855164883,47.8692574259812,-0.0970397542811935,5.15873249438106,5.25577224866225,-0.0704073504512532,3.53452692753364,-11.6893290536978,6.32337378747384,18.0127028411717,-6.6772489792958,0.405135644357812,-11.8979347627806,31.3388433933206,43.2367781561012,31.1675187210223,-0.427428863704279,-8.78958180946588,10.4759252615874,19.2655070710533,-0.0730917937802887,-8.78958180946588,-6.98541425776501,5.31010173495426,12.2955159927193,-5.19567584982227,-4.58504233605455
P13_Base_0006,-21.0644577480745,12.6254541980464,33.6899119461209,1.28724120746113,-21.0644577480745,-2.44085814130723,2.98313828195375,5.42399642326098,1.20353894250204,0.892086640219914,0.801657541369856,7.40401050769847,6.60235296632861,5.34423647414896,4.6259906081407,0.41155889353675,47.4868104087867,47.0752515152499,0.997538793690739,47.4868104087867,-0.0399097870380628,4.99819756597822,5.03810735301628,-0.0175926577931037,3.5016204317987,-11.9053662084229,6.87320870273174,18.7785749111547,-7.09879322593009,0.915816912555889,-12.8801387035638,30.8934486845057,43.7735873880695,30.7348684600562,-1.20207833984172,-9.31368868697458,10.1304191823121,19.4441078692866,-0.976557949473089,-9.31368868697458,-7.7738282636121,5.77869736019083,13.5525256238029,-5.9077665192339,-4.80942364324673
P13_Base_0007,-21.0217199199,12.9295798809689,33.9512998008689,1.0146826254465,-21.0217199199,-3.57625875185912,2.75265329386603,6.32891204572515,0.918251308257503,0.645413185485931,-0.612329868348342,7.08811910549044,7.70044897383879,4.95524667992992,4.29060959575359,0.789486580492588,48.3788727515012,47.5893861710086,2.52265168945109,48.3788727515012,0.0296613217266469,4.90750556578881,4.87784424406216,0.136998528404579,3.27599685431916,-11.629561567665,6.94945435693271,18.5790159245977,-6.31864476433779,1.23768397742479,-12.9022833560996,31.8186684872091,44.7209518433087,31.5965812616478,-0.621885006758511,-9.45223593651273,10.0763512182946,19.5285871548073,-0.0862532293979529,-9.45223593651273,-6.59454270696812,6.39616742881477,12.9907101357829,-4.60424941076775,-4.46438489171846
P13_Base_0008,-20.8686948003615,12.613637956504,33.4823327568654,0.459160066106682,-20.8686948003615,-2.30072044233069,3.09197859897402,5.39269904130471,1.40306923972013,1.36521290618394,0.973819356943713,7.56076402519244,6.58694466824872,5.62308207439308,5.24886910846779,0.104873081206948,47.3308846252949,47.2260115440879,0.610041499320062,47.3308846252949,-0.069945890546007,5.18187681030949,5.2518227008555,-0.0476287613010479,3.66349396173339,-11.8266706901804,6.62913419645131,18.4558048866317,-6.7851731479148,1.78468085998722,-12.8062951346532,31.7689460275929,44.5752411622461,31.5966374086021,-0.844704613578727,-9.51856525422191,10.0740717587341,19.592637012956,-0.0823688345824421,-9.51856525422191,-7.09527910200797,5.93595188551486,13.0312309875228,-4.56152920575662,-4.86367649108069
P13_Mid_0019,-24.0119310329455,11.953794651,35.9657256839455,1.69715111821404,-24.0119310329455,-1.1024205380477,3.05601658164729,4.158437119695,2.48922806461489,1.79455794376835,-3.591366760478,1.93966990022099,5.53103666069899,1.15152178897252,0.20878649124644,-0.257464510202037,45.2417897207445,45.4992542309465,2.95873401892419,45.2417897207445,0.272995904229759,5.17205816875469,4.89906226452493,0.542308313702731,3.62373426685,-14.3272541813727,4.85284139592494,19.1800955772977,-8.65403117772387,-0.896365259628898,-15.1375408500395,33.8475284300691,48.9850692801085,33.8475284300691,-3.66684031710287,-9.58906595802766,8.69414139792231,18.28320735595,-2.51588506698425,-9.58906595802766,-12.0126626538003,4.54010427740004,16.5527669312003,-9.47241786829928,-8.929046704895
P13_Mid_0025,-22.428801319412,11.6198655703086,34.0486668897206,2.06494862686853,-22.428801319412,-1.66141053890511,3.08300498548506,4.74441552439017,2.40717427945056,1.53869036279587,-4.29645018217889,1.97986756448405,6.27631774666293,1.04208485487861,-0.147800790200262,-0.924090247994142,44.1464955599939,45.070585807988,3.66456176527407,44.1464955599939,0.214226708896532,4.42044964138883,4.2062229324923,0.716566725502279,2.87887052346183,-13.9690452355874,5.92130263156996,19.8903478671574,-9.96297563480474,-1.41497402601149,-15.5162792767993,34.6227317590062,50.1390110358054,34.6227317590062,-4.33272192105982,-10.0757122484128,8.70946679413803,18.7851790425509,-2.8315423068259,-10.0757122484128,-12.5299020938509,5.45998891223309,17.989891006084,-9.78408705748323,-8.33161293916944
P13_Mid_0026,-23.6523718708377,11.4212801640274,35.0736520348651,2.03346228146748,-23.6523718708377,-2.55037859292603,2.90782565420463,5.45820424713066,2.37093728326757,0.679116484281644,-5.39736972186467,1.73407160450214,7.13144132636681,0.983886106848763,-1.2932159003109,-0.855413287557469,44.7701618635107,45.6255751510682,4.98476820445967,44.7701618635107,0.292778638346752,4.39431648967897,4.10153785133222,0.9489242798997,2.8374128581603,-15.2244888288986,4.9229406271316,20.1474294560302,-9.50282820051984,-1.33042625315777,-16.395119207737,34.9863728933452,51.3814921010822,34.9863728933452,-4.47577325826773,-11.0932608590485,8.13391475060472,19.2271756096532,-3.10268807381258,-11.0932608590485,-12.4604250879747,5.37418144017153,17.8346065281463,-9.96742427092369,-8.22481112988478
P14_Mid_0019,-30.9193083153792,5.81822952927086,36.7375378446501,-1.1188917505508,-30.9193083153792,-1.18120854207095,3.83491962938707,5.01612817145802,3.1555805368562,1.20330156072388,-2.01443532684925,5.11599885157196,7.13043417842122,4.10093759014336,1.26918527296334,-1.05509572770154,41.6580863941539,42.7131821218554,0.693506985195885,41.6580863941539,0.99347391819415,6.85973819957306,5.86626428137891,1.11646070286533,5.22369074560207,-11.8308720804756,9.61325140461391,21.4441234850895,-10.7761319541283,1.08045130717157,-17.8155654547931,33.0015984364701,50.8171638912632,31.0256313945389,-7.74770867313696,-8.71610035834013,8.28161256853955,16.9977129268797,-5.43719497970606,-8.69895181592673,-11.2732016190931,-0.537182570189452,10.7360190489037,-7.62648502246039,-7.46355852477586
P14_Mid_0021,-29.8155672591954,5.86183518664074,35.6774024458362,-1.63315703415516,-29.8155672591954,-2.08607924540356,3.52784916220222,5.61392840760577,2.75334814772651,0.650666874860356,-3.23613165803436,4.64423960050649,7.88037125854085,3.49595047090614,0.478413229842727,-1.41357415626933,42.1387412622587,43.552315418528,-0.4489582510647,42.1387412622587,0.865595212579422,6.54770678017563,5.6821115675962,0.981451665147591,5.10251853718881,-11.2813046353146,8.6918016449175,19.9731062802321,-10.071648426335,0.912626938947303,-18.0248624971018,32.5026384638226,50.5275009609243,30.2782698628228,-8.10503342695887,-8.56362826084973,8.11618497566831,16.679813236518,-4.89215487961487,-8.56362826084973,-10.0842060000045,0.321563456717107,10.4057694567216,-7.0718270247556,-7.61333322786069
P14_Mid_0022,-31.7020043664014,6.14243994881784,37.8444443152192,-1.62082184095473,-31.7020043664014,-1.78840203416365,4.36180897960583,6.15021101376948,2.67741400355807,1.74255037618479,-2.83693249171831,5.94877073794818,8.78570322966649,3.38138216802393,2.05846436439492,-2.57568948294556,41.4997297818391,44.0754192647847,-0.668290974172297,41.4997297818391,0.688523046695052,6.83009102692848,6.14156798023342,0.798539651403031,5.41693412124533,-11.9269613195034,8.99071291837183,20.9176742378752,-10.8703597255443,1.85073568989439,-18.0778406709963,33.7062737811341,51.7841144521305,30.7925685986292,-7.51045450311829,-8.27420163381254,8.10712618829899,16.3813278221115,-5.74908814618921,-8.27420163381254,-10.5880558188835,-0.0112185008631767,10.5768373180203,-7.43885332927028,-8.00710480714517
P14_Mid_0023,-31.4437068944972,6.10058594807609,37.5442928425733,-1.75465033602956,-31.4437068944972,-2.43156583620446,3.81429491886273,6.24586075506719,2.84427222557346,0.822172758140655,-3.64562917978873,5.08872916190001,8.73435834168875,3.62983273988149,0.725434057012524,-2.32729790021026,41.014751264279,43.3420491644893,-1.41549406867267,41.014751264279,0.675184518623337,7.16984192977321,6.49465741114987,0.785201123331316,4.93972274149034,-12.3062631071791,8.83509055239308,21.1413536595722,-11.006289519614,0.864060645903526,-18.0140607336899,34.1892156237044,52.2032763573943,30.5862259740084,-8.14908829457572,-8.36123759452188,7.88174143058015,16.242979025102,-5.39127343746577,-8.36123759452188,-10.0076390168139,-0.701563682158431,9.30607533465546,-7.26181375607025,-7.76959746231225
